"person_id","preference","region"
3157,"Coffee","Urban"
3158,"Coffee","Urban"
3159,"Tea","Urban"
3160,"Coffee","Rural"
3161,"Coffee","Urban"
3162,"Coffee","Urban"
3163,"Coffee","Rural"
3164,"Coffee","Urban"
3165,"Tea","Urban"
3166,"Tea","Rural"
3167,"Tea","Rural"
3168,"Tea","Urban"
3169,"Coffee","Urban"
3170,"Coffee","Urban"
3171,"Tea","Rural"
3172,"Coffee","Urban"
3173,"Coffee","Urban"
3174,"Tea","Rural"
3175,"Tea","Urban"
3176,"Tea","Urban"
3177,"Coffee","Rural"
3178,"Coffee","Urban"
3179,"Tea","Rural"
3180,"Tea","Rural"
3181,"Coffee","Urban"
3182,"Coffee","Rural"
3183,"Coffee","Urban"
3184,"Coffee","Urban"
3185,"Tea","Urban"
3186,"Coffee","Rural"
3187,"Coffee","Urban"
3188,"Coffee","Urban"
3189,"Tea","Urban"
3190,"Tea","Rural"
3191,"Tea","Urban"
3192,"Coffee","Rural"
3193,"Coffee","Urban"
3194,"Coffee","Rural"
3195,"Coffee","Rural"
3196,"Tea","Rural"
3197,"Coffee","Urban"
3198,"Tea","Urban"
3199,"Tea","Rural"
3200,"Tea","Urban"
3201,"Tea","Urban"
3202,"Coffee","Urban"
3203,"Tea","Rural"
3204,"Tea","Urban"
3205,"Coffee","Urban"
3206,"Coffee","Urban"
3207,"Tea","Urban"
3208,"Tea","Rural"
3209,"Coffee","Urban"
3210,"Coffee","Rural"
3211,"Coffee","Urban"
3212,"Coffee","Urban"
3213,"Coffee","Rural"
3214,"Coffee","Rural"
3215,"Tea","Rural"
3216,"Coffee","Urban"
3217,"Coffee","Rural"
3218,"Coffee","Urban"
3219,"Tea","Rural"
3220,"Coffee","Urban"
3221,"Coffee","Rural"
3222,"Coffee","Urban"
3223,"Coffee","Rural"
3224,"Tea","Urban"
3225,"Coffee","Rural"
3226,"Tea","Rural"
3227,"Coffee","Urban"
3228,"Tea","Rural"
3229,"Tea","Urban"
3230,"Coffee","Urban"
3231,"Coffee","Urban"
3232,"Coffee","Urban"
3233,"Coffee","Urban"
3234,"Tea","Urban"
3235,"Tea","Rural"
3236,"Coffee","Urban"
3237,"Coffee","Rural"
3238,"Coffee","Urban"
3239,"Coffee","Urban"
3240,"Tea","Rural"
3241,"Coffee","Urban"
3242,"Tea","Urban"
3243,"Coffee","Rural"
3244,"Tea","Rural"
3245,"Coffee","Rural"
3246,"Coffee","Rural"
3247,"Coffee","Rural"
3248,"Tea","Rural"
3249,"Coffee","Urban"
3250,"Tea","Rural"
3251,"Coffee","Urban"
3252,"Tea","Urban"
3253,"Coffee","Rural"
3254,"Coffee","Urban"
3255,"Coffee","Rural"
3256,"Coffee","Urban"
3257,"Coffee","Urban"
3258,"Tea","Rural"
3259,"Coffee","Rural"
3260,"Coffee","Urban"
3261,"Tea","Urban"
3262,"Coffee","Urban"
3263,"Coffee","Urban"
3264,"Coffee","Rural"
3265,"Tea","Urban"
3266,"Coffee","Rural"
3267,"Coffee","Rural"
3268,"Coffee","Urban"
3269,"Coffee","Urban"
3270,"Tea","Urban"
3271,"Tea","Urban"
3272,"Coffee","Urban"
3273,"Tea","Rural"
3274,"Coffee","Urban"
3275,"Coffee","Rural"
3276,"Tea","Rural"
3277,"Coffee","Urban"
3278,"Coffee","Urban"
3279,"Coffee","Rural"
3280,"Tea","Urban"
3281,"Coffee","Urban"
3282,"Tea","Urban"
3283,"Coffee","Urban"
3284,"Tea","Rural"
3285,"Tea","Rural"
3286,"Tea","Urban"
3287,"Tea","Rural"
3288,"Coffee","Urban"
3289,"Coffee","Rural"
3290,"Coffee","Urban"
3291,"Coffee","Urban"
3292,"Coffee","Urban"
3293,"Coffee","Urban"
3294,"Coffee","Urban"
3295,"Coffee","Urban"
3296,"Tea","Urban"
3297,"Coffee","Rural"
3298,"Tea","Urban"
3299,"Tea","Urban"
3300,"Coffee","Rural"
3301,"Coffee","Urban"
3302,"Tea","Urban"
3303,"Coffee","Urban"
3304,"Tea","Urban"
3305,"Tea","Rural"
3306,"Coffee","Urban"
3307,"Tea","Rural"
3308,"Coffee","Rural"
3309,"Tea","Urban"
3310,"Coffee","Urban"
3311,"Coffee","Urban"
3312,"Tea","Rural"
3313,"Tea","Urban"
3314,"Coffee","Rural"
3315,"Coffee","Urban"
3316,"Tea","Urban"
3317,"Tea","Rural"
3318,"Coffee","Urban"
3319,"Coffee","Urban"
3320,"Coffee","Urban"
3321,"Coffee","Rural"
3322,"Tea","Urban"
3323,"Coffee","Urban"
3324,"Coffee","Urban"
3325,"Coffee","Rural"
3326,"Coffee","Urban"
3327,"Coffee","Urban"
3328,"Tea","Rural"
3329,"Coffee","Urban"
3330,"Coffee","Urban"
3331,"Coffee","Urban"
3332,"Coffee","Urban"
3333,"Coffee","Rural"
3334,"Coffee","Rural"
3335,"Tea","Rural"
3336,"Tea","Urban"
3337,"Tea","Rural"
3338,"Tea","Rural"
3339,"Tea","Rural"
3340,"Tea","Urban"
3341,"Coffee","Urban"
3342,"Tea","Rural"
3343,"Tea","Rural"
3344,"Coffee","Urban"
3345,"Coffee","Urban"
3346,"Tea","Rural"
3347,"Tea","Urban"
3348,"Coffee","Rural"
3349,"Coffee","Rural"
3350,"Coffee","Urban"
3351,"Tea","Rural"
3352,"Coffee","Urban"
3353,"Coffee","Rural"
3354,"Coffee","Urban"
3355,"Coffee","Urban"
3356,"Coffee","Rural"
3357,"Tea","Urban"
3358,"Tea","Rural"
3359,"Tea","Rural"
3360,"Coffee","Urban"
3361,"Coffee","Rural"
3362,"Coffee","Urban"
3363,"Tea","Rural"
3364,"Coffee","Rural"
3365,"Coffee","Urban"
3366,"Tea","Urban"
3367,"Coffee","Rural"
3368,"Coffee","Urban"
3369,"Tea","Urban"
3370,"Coffee","Rural"
3371,"Tea","Rural"
3372,"Coffee","Rural"
3373,"Coffee","Urban"
3374,"Tea","Rural"
3375,"Coffee","Urban"
3376,"Tea","Rural"
3377,"Coffee","Urban"
3378,"Coffee","Rural"
3379,"Coffee","Urban"
3380,"Coffee","Rural"
3381,"Tea","Rural"
3382,"Coffee","Urban"
3383,"Coffee","Urban"
3384,"Coffee","Urban"
3385,"Tea","Urban"
3386,"Coffee","Urban"
3387,"Coffee","Rural"
3388,"Tea","Urban"
3389,"Coffee","Urban"
3390,"Coffee","Rural"
3391,"Coffee","Rural"
3392,"Tea","Urban"
3393,"Coffee","Urban"
3394,"Coffee","Urban"
3395,"Coffee","Urban"
3396,"Tea","Rural"
3397,"Coffee","Urban"
3398,"Tea","Rural"
3399,"Coffee","Urban"
3400,"Coffee","Urban"
3401,"Tea","Urban"
3402,"Coffee","Urban"
3403,"Coffee","Urban"
3404,"Coffee","Urban"
3405,"Tea","Urban"
3406,"Coffee","Urban"
3407,"Coffee","Rural"
3408,"Coffee","Urban"
3409,"Coffee","Rural"
3410,"Tea","Urban"
3411,"Coffee","Urban"
3412,"Coffee","Urban"
3413,"Coffee","Urban"
3414,"Tea","Rural"
3415,"Coffee","Rural"
3416,"Coffee","Rural"
3417,"Coffee","Rural"
3418,"Coffee","Urban"
3419,"Tea","Rural"
3420,"Coffee","Urban"
3421,"Tea","Urban"
3422,"Coffee","Urban"
3423,"Tea","Rural"
3424,"Coffee","Urban"
3425,"Tea","Urban"
3426,"Coffee","Urban"
3427,"Coffee","Rural"
3428,"Coffee","Rural"
3429,"Tea","Urban"
3430,"Coffee","Rural"
3431,"Coffee","Urban"
3432,"Coffee","Urban"
3433,"Coffee","Urban"
3434,"Coffee","Rural"
3435,"Coffee","Urban"
3436,"Coffee","Urban"
3437,"Coffee","Rural"
3438,"Coffee","Rural"
3439,"Tea","Urban"
3440,"Coffee","Urban"
3441,"Coffee","Rural"
3442,"Coffee","Rural"
3443,"Coffee","Urban"
3444,"Tea","Urban"
3445,"Tea","Urban"
3446,"Tea","Urban"
3447,"Coffee","Urban"
3448,"Coffee","Urban"
3449,"Coffee","Rural"
3450,"Coffee","Urban"
3451,"Coffee","Urban"
3452,"Tea","Urban"
3453,"Coffee","Urban"
3454,"Tea","Urban"
3455,"Coffee","Urban"
3456,"Tea","Urban"
3457,"Tea","Urban"
3458,"Coffee","Urban"
3459,"Coffee","Urban"
3460,"Coffee","Urban"
3461,"Coffee","Rural"
3462,"Tea","Rural"
3463,"Coffee","Urban"
3464,"Coffee","Urban"
3465,"Coffee","Rural"
3466,"Coffee","Rural"
3467,"Coffee","Rural"
3468,"Coffee","Urban"
3469,"Tea","Urban"
3470,"Coffee","Urban"
3471,"Coffee","Urban"
3472,"Coffee","Urban"
3473,"Coffee","Rural"
3474,"Tea","Rural"
3475,"Coffee","Urban"
3476,"Coffee","Rural"
3477,"Coffee","Urban"
3478,"Coffee","Urban"
3479,"Coffee","Rural"
3480,"Coffee","Rural"
3481,"Coffee","Urban"
3482,"Coffee","Rural"
3483,"Tea","Urban"
3484,"Coffee","Urban"
3485,"Coffee","Urban"
3486,"Coffee","Urban"
3487,"Tea","Rural"
3488,"Tea","Rural"
3489,"Tea","Rural"
3490,"Coffee","Rural"
3491,"Coffee","Urban"
3492,"Tea","Urban"
3493,"Coffee","Urban"
3494,"Coffee","Rural"
3495,"Coffee","Urban"
3496,"Tea","Rural"
3497,"Tea","Rural"
3498,"Coffee","Rural"
3499,"Coffee","Rural"
3500,"Tea","Urban"
3501,"Coffee","Urban"
3502,"Coffee","Urban"
3503,"Coffee","Rural"
3504,"Tea","Urban"
3505,"Tea","Urban"
3506,"Coffee","Urban"
3507,"Tea","Urban"
3508,"Coffee","Urban"
3509,"Tea","Rural"
3510,"Tea","Rural"
3511,"Coffee","Rural"
3512,"Tea","Urban"
3513,"Coffee","Rural"
3514,"Coffee","Urban"
3515,"Tea","Urban"
3516,"Coffee","Urban"
3517,"Coffee","Urban"
3518,"Coffee","Urban"
3519,"Tea","Rural"
3520,"Coffee","Urban"
3521,"Coffee","Urban"
3522,"Coffee","Urban"
3523,"Tea","Urban"
3524,"Coffee","Urban"
3525,"Coffee","Urban"
3526,"Coffee","Urban"
3527,"Coffee","Urban"
3528,"Coffee","Rural"
3529,"Coffee","Rural"
3530,"Tea","Rural"
3531,"Coffee","Urban"
3532,"Coffee","Rural"
3533,"Tea","Urban"
3534,"Coffee","Rural"
3535,"Coffee","Rural"
3536,"Coffee","Urban"
3537,"Tea","Rural"
3538,"Tea","Urban"
3539,"Coffee","Urban"
3540,"Coffee","Urban"
3541,"Coffee","Urban"
3542,"Tea","Rural"
3543,"Tea","Urban"
3544,"Tea","Urban"
3545,"Tea","Rural"
3546,"Coffee","Rural"
3547,"Tea","Rural"
3548,"Coffee","Rural"
3549,"Tea","Urban"
3550,"Coffee","Rural"
3551,"Coffee","Rural"
3552,"Tea","Urban"
3553,"Coffee","Rural"
3554,"Tea","Rural"
3555,"Coffee","Urban"
3556,"Tea","Rural"
3557,"Coffee","Urban"
3558,"Tea","Urban"
3559,"Coffee","Urban"
3560,"Coffee","Urban"
3561,"Coffee","Rural"
3562,"Coffee","Urban"
3563,"Coffee","Urban"
3564,"Coffee","Rural"
3565,"Tea","Rural"
3566,"Coffee","Rural"
3567,"Tea","Urban"
3568,"Tea","Rural"
3569,"Coffee","Urban"
3570,"Coffee","Rural"
3571,"Tea","Rural"
3572,"Tea","Rural"
3573,"Tea","Rural"
3574,"Tea","Rural"
3575,"Tea","Rural"
3576,"Tea","Rural"
3577,"Tea","Urban"
3578,"Coffee","Urban"
3579,"Tea","Urban"
3580,"Coffee","Urban"
3581,"Coffee","Rural"
3582,"Coffee","Urban"
3583,"Tea","Urban"
3584,"Coffee","Rural"
3585,"Tea","Rural"
3586,"Coffee","Urban"
3587,"Coffee","Urban"
3588,"Coffee","Rural"
3589,"Tea","Urban"
3590,"Coffee","Urban"
3591,"Coffee","Urban"
3592,"Coffee","Rural"
3593,"Coffee","Urban"
3594,"Coffee","Urban"
3595,"Tea","Urban"
3596,"Tea","Rural"
3597,"Coffee","Rural"
3598,"Coffee","Rural"
3599,"Tea","Urban"
3600,"Coffee","Urban"
3601,"Tea","Urban"
3602,"Tea","Rural"
3603,"Tea","Urban"
3604,"Coffee","Urban"
3605,"Coffee","Urban"
3606,"Tea","Rural"
3607,"Coffee","Rural"
3608,"Tea","Urban"
3609,"Coffee","Rural"
3610,"Coffee","Urban"
3611,"Tea","Rural"
3612,"Coffee","Rural"
3613,"Tea","Rural"
3614,"Coffee","Urban"
3615,"Tea","Urban"
3616,"Tea","Urban"
3617,"Coffee","Urban"
3618,"Coffee","Urban"
3619,"Coffee","Urban"
3620,"Tea","Rural"
3621,"Coffee","Rural"
3622,"Tea","Rural"
3623,"Coffee","Urban"
3624,"Coffee","Urban"
3625,"Tea","Rural"
3626,"Tea","Rural"
3627,"Coffee","Urban"
3628,"Tea","Urban"
3629,"Coffee","Urban"
3630,"Tea","Urban"
3631,"Tea","Urban"
3632,"Coffee","Urban"
3633,"Coffee","Urban"
3634,"Coffee","Rural"
3635,"Tea","Rural"
3636,"Coffee","Urban"
3637,"Coffee","Urban"
3638,"Coffee","Urban"
3639,"Coffee","Rural"
3640,"Coffee","Rural"
3641,"Tea","Urban"
3642,"Coffee","Urban"
3643,"Tea","Rural"
3644,"Tea","Urban"
3645,"Tea","Urban"
3646,"Tea","Rural"
3647,"Coffee","Urban"
3648,"Coffee","Urban"
3649,"Coffee","Rural"
3650,"Coffee","Rural"
3651,"Coffee","Rural"
3652,"Coffee","Urban"
3653,"Tea","Urban"
3654,"Coffee","Rural"
3655,"Tea","Rural"
3656,"Coffee","Rural"
3657,"Coffee","Urban"
3658,"Coffee","Rural"
3659,"Coffee","Rural"
3660,"Coffee","Urban"
3661,"Tea","Urban"
3662,"Coffee","Rural"
3663,"Coffee","Urban"
3664,"Tea","Rural"
3665,"Coffee","Urban"
3666,"Tea","Urban"
3667,"Coffee","Urban"
3668,"Coffee","Urban"
3669,"Tea","Urban"
3670,"Coffee","Rural"
3671,"Tea","Rural"
3672,"Coffee","Urban"
3673,"Tea","Urban"
3674,"Tea","Rural"
3675,"Tea","Rural"
3676,"Coffee","Rural"
3677,"Tea","Rural"
3678,"Coffee","Rural"
3679,"Tea","Urban"
3680,"Tea","Urban"
3681,"Tea","Rural"
3682,"Coffee","Rural"
3683,"Coffee","Urban"
3684,"Tea","Rural"
3685,"Coffee","Urban"
3686,"Coffee","Urban"
3687,"Coffee","Rural"
3688,"Coffee","Rural"
3689,"Tea","Rural"
3690,"Coffee","Urban"
3691,"Coffee","Urban"
3692,"Tea","Urban"
3693,"Coffee","Urban"
3694,"Coffee","Urban"
3695,"Coffee","Urban"
3696,"Coffee","Urban"
3697,"Coffee","Rural"
3698,"Tea","Rural"
3699,"Tea","Urban"
3700,"Coffee","Urban"
3701,"Coffee","Urban"
3702,"Coffee","Urban"
3703,"Tea","Rural"
3704,"Coffee","Urban"
3705,"Coffee","Rural"
3706,"Coffee","Rural"
3707,"Tea","Urban"
3708,"Coffee","Urban"
3709,"Coffee","Rural"
3710,"Coffee","Urban"
3711,"Tea","Urban"
3712,"Coffee","Urban"
3713,"Coffee","Rural"
3714,"Coffee","Rural"
3715,"Tea","Rural"
3716,"Tea","Urban"
3717,"Coffee","Urban"
3718,"Tea","Rural"
3719,"Coffee","Urban"
3720,"Coffee","Urban"
3721,"Tea","Rural"
3722,"Coffee","Urban"
3723,"Coffee","Urban"
3724,"Tea","Rural"
3725,"Coffee","Urban"
3726,"Tea","Urban"
3727,"Coffee","Urban"
3728,"Coffee","Urban"
3729,"Tea","Urban"
3730,"Tea","Urban"
3731,"Coffee","Rural"
3732,"Coffee","Rural"
3733,"Coffee","Urban"
3734,"Coffee","Urban"
3735,"Coffee","Urban"
3736,"Coffee","Rural"
3737,"Coffee","Rural"
3738,"Coffee","Urban"
3739,"Tea","Rural"
3740,"Tea","Urban"
3741,"Coffee","Rural"
3742,"Coffee","Urban"
3743,"Tea","Rural"
3744,"Coffee","Urban"
3745,"Tea","Urban"
3746,"Tea","Rural"
3747,"Tea","Urban"
3748,"Tea","Urban"
3749,"Tea","Rural"
3750,"Tea","Urban"
3751,"Tea","Rural"
3752,"Coffee","Urban"
3753,"Tea","Rural"
3754,"Coffee","Urban"
3755,"Tea","Urban"
3756,"Coffee","Urban"
3757,"Tea","Rural"
3758,"Coffee","Urban"
3759,"Tea","Rural"
3760,"Tea","Urban"
3761,"Coffee","Urban"
3762,"Tea","Rural"
3763,"Coffee","Urban"
3764,"Coffee","Rural"
3765,"Coffee","Rural"
3766,"Coffee","Rural"
3767,"Tea","Urban"
3768,"Coffee","Rural"
3769,"Coffee","Rural"
3770,"Coffee","Urban"
3771,"Tea","Rural"
3772,"Tea","Rural"
3773,"Coffee","Rural"
3774,"Coffee","Urban"
3775,"Coffee","Urban"
3776,"Coffee","Rural"
3777,"Tea","Rural"
3778,"Coffee","Urban"
3779,"Coffee","Urban"
3780,"Coffee","Rural"
3781,"Coffee","Urban"
3782,"Tea","Urban"
3783,"Coffee","Rural"
3784,"Coffee","Urban"
3785,"Coffee","Rural"
3786,"Coffee","Urban"
3787,"Tea","Urban"
3788,"Coffee","Urban"
3789,"Tea","Rural"
3790,"Tea","Urban"
3791,"Coffee","Urban"
3792,"Tea","Urban"
3793,"Tea","Urban"
3794,"Coffee","Rural"
3795,"Coffee","Urban"
3796,"Coffee","Rural"
3797,"Coffee","Urban"
3798,"Coffee","Rural"
3799,"Coffee","Rural"
3800,"Coffee","Urban"
3801,"Coffee","Rural"
3802,"Coffee","Urban"
3803,"Coffee","Urban"
3804,"Coffee","Urban"
3805,"Coffee","Urban"
3806,"Coffee","Rural"
3807,"Coffee","Rural"
3808,"Coffee","Urban"
3809,"Tea","Urban"
3810,"Coffee","Urban"
3811,"Coffee","Urban"
3812,"Coffee","Rural"
3813,"Tea","Rural"
3814,"Coffee","Urban"
3815,"Coffee","Urban"
3816,"Tea","Urban"
3817,"Coffee","Urban"
3818,"Tea","Urban"
3819,"Coffee","Rural"
3820,"Coffee","Urban"
3821,"Tea","Rural"
3822,"Tea","Rural"
3823,"Tea","Urban"
3824,"Coffee","Urban"
3825,"Tea","Rural"
3826,"Tea","Rural"
3827,"Tea","Urban"
3828,"Tea","Urban"
3829,"Tea","Urban"
3830,"Coffee","Urban"
3831,"Coffee","Rural"
3832,"Coffee","Urban"
3833,"Coffee","Urban"
3834,"Coffee","Urban"
3835,"Coffee","Urban"
3836,"Coffee","Rural"
3837,"Tea","Urban"
3838,"Coffee","Urban"
3839,"Coffee","Rural"
3840,"Coffee","Urban"
3841,"Tea","Urban"
3842,"Coffee","Urban"
3843,"Coffee","Rural"
3844,"Coffee","Urban"
3845,"Tea","Urban"
3846,"Coffee","Rural"
3847,"Coffee","Urban"
3848,"Coffee","Urban"
3849,"Coffee","Urban"
3850,"Coffee","Rural"
3851,"Coffee","Rural"
3852,"Tea","Urban"
3853,"Tea","Urban"
3854,"Coffee","Urban"
3855,"Tea","Urban"
3856,"Coffee","Urban"
3857,"Tea","Rural"
3858,"Coffee","Urban"
3859,"Tea","Urban"
3860,"Coffee","Rural"
3861,"Coffee","Urban"
3862,"Coffee","Urban"
3863,"Coffee","Rural"
3864,"Coffee","Rural"
3865,"Tea","Rural"
3866,"Coffee","Rural"
3867,"Tea","Urban"
3868,"Tea","Rural"
3869,"Coffee","Rural"
3870,"Coffee","Rural"
3871,"Coffee","Urban"
3872,"Tea","Rural"
3873,"Coffee","Urban"
3874,"Tea","Urban"
3875,"Tea","Rural"
3876,"Coffee","Urban"
3877,"Tea","Urban"
3878,"Coffee","Rural"
3879,"Coffee","Urban"
3880,"Coffee","Rural"
3881,"Coffee","Rural"
3882,"Coffee","Urban"
3883,"Coffee","Urban"
3884,"Coffee","Rural"
3885,"Coffee","Rural"
3886,"Tea","Urban"
3887,"Tea","Urban"
3888,"Coffee","Urban"
3889,"Coffee","Rural"
3890,"Coffee","Urban"
3891,"Coffee","Rural"
3892,"Tea","Urban"
3893,"Tea","Urban"
3894,"Coffee","Urban"
3895,"Coffee","Urban"
3896,"Tea","Urban"
3897,"Coffee","Urban"
3898,"Coffee","Urban"
3899,"Tea","Rural"
3900,"Coffee","Urban"
3901,"Coffee","Urban"
3902,"Coffee","Urban"
3903,"Tea","Rural"
3904,"Tea","Urban"
3905,"Coffee","Urban"
3906,"Coffee","Urban"
3907,"Coffee","Urban"
3908,"Tea","Rural"
3909,"Coffee","Rural"
3910,"Tea","Rural"
3911,"Coffee","Urban"
3912,"Coffee","Rural"
3913,"Coffee","Urban"
3914,"Tea","Urban"
3915,"Coffee","Rural"
3916,"Coffee","Rural"
3917,"Coffee","Urban"
3918,"Coffee","Urban"
3919,"Coffee","Rural"
3920,"Coffee","Rural"
3921,"Tea","Urban"
3922,"Coffee","Urban"
3923,"Tea","Rural"
3924,"Tea","Urban"
3925,"Coffee","Urban"
3926,"Tea","Urban"
3927,"Coffee","Rural"
3928,"Coffee","Urban"
3929,"Coffee","Urban"
3930,"Coffee","Rural"
3931,"Tea","Rural"
3932,"Tea","Rural"
3933,"Coffee","Rural"
3934,"Coffee","Urban"
3935,"Tea","Urban"
3936,"Tea","Rural"
3937,"Tea","Urban"
3938,"Tea","Urban"
3939,"Coffee","Urban"
3940,"Tea","Rural"
3941,"Coffee","Rural"
3942,"Coffee","Urban"
3943,"Coffee","Urban"
3944,"Tea","Urban"
3945,"Coffee","Urban"
3946,"Coffee","Urban"
3947,"Tea","Rural"
3948,"Coffee","Rural"
3949,"Coffee","Urban"
3950,"Coffee","Urban"
3951,"Coffee","Rural"
3952,"Coffee","Rural"
3953,"Coffee","Rural"
3954,"Tea","Urban"
3955,"Coffee","Urban"
3956,"Coffee","Urban"
3957,"Coffee","Urban"
3958,"Coffee","Urban"
3959,"Tea","Rural"
3960,"Tea","Urban"
3961,"Coffee","Urban"
3962,"Tea","Rural"
3963,"Tea","Rural"
3964,"Tea","Rural"
3965,"Coffee","Urban"
3966,"Tea","Urban"
3967,"Coffee","Urban"
3968,"Coffee","Urban"
3969,"Tea","Rural"
3970,"Coffee","Urban"
3971,"Coffee","Urban"
3972,"Tea","Rural"
3973,"Coffee","Urban"
3974,"Coffee","Rural"
3975,"Tea","Rural"
3976,"Tea","Rural"
3977,"Tea","Urban"
3978,"Coffee","Rural"
3979,"Tea","Rural"
3980,"Coffee","Urban"
3981,"Coffee","Urban"
3982,"Coffee","Rural"
3983,"Coffee","Rural"
3984,"Coffee","Urban"
3985,"Tea","Urban"
3986,"Tea","Rural"
3987,"Coffee","Urban"
3988,"Coffee","Urban"
3989,"Coffee","Urban"
3990,"Coffee","Urban"
3991,"Coffee","Urban"
3992,"Tea","Urban"
3993,"Coffee","Rural"
3994,"Coffee","Rural"
3995,"Tea","Rural"
3996,"Coffee","Urban"
3997,"Coffee","Rural"
3998,"Tea","Rural"
3999,"Coffee","Urban"
4000,"Tea","Urban"
4001,"Tea","Urban"
4002,"Coffee","Rural"
4003,"Coffee","Urban"
4004,"Coffee","Rural"
4005,"Tea","Urban"
4006,"Coffee","Urban"
4007,"Tea","Rural"
4008,"Coffee","Urban"
4009,"Tea","Urban"
4010,"Tea","Rural"
4011,"Tea","Urban"
4012,"Coffee","Rural"
4013,"Tea","Urban"
4014,"Coffee","Urban"
4015,"Coffee","Urban"
4016,"Tea","Rural"
4017,"Tea","Rural"
4018,"Coffee","Rural"
4019,"Coffee","Urban"
4020,"Coffee","Urban"
4021,"Tea","Urban"
4022,"Coffee","Rural"
4023,"Coffee","Rural"
4024,"Coffee","Urban"
4025,"Tea","Rural"
4026,"Tea","Rural"
4027,"Coffee","Rural"
4028,"Tea","Rural"
4029,"Tea","Urban"
4030,"Coffee","Rural"
4031,"Coffee","Rural"
4032,"Coffee","Urban"
4033,"Tea","Urban"
4034,"Coffee","Rural"
4035,"Coffee","Urban"
4036,"Coffee","Rural"
4037,"Tea","Urban"
4038,"Tea","Rural"
4039,"Tea","Rural"
4040,"Coffee","Rural"
4041,"Tea","Urban"
4042,"Coffee","Urban"
4043,"Coffee","Rural"
4044,"Coffee","Urban"
4045,"Tea","Rural"
4046,"Coffee","Urban"
4047,"Coffee","Urban"
4048,"Coffee","Urban"
4049,"Tea","Urban"
4050,"Tea","Rural"
4051,"Tea","Urban"
4052,"Coffee","Urban"
4053,"Tea","Urban"
4054,"Coffee","Urban"
4055,"Tea","Urban"
4056,"Coffee","Rural"
4057,"Coffee","Rural"
4058,"Coffee","Urban"
4059,"Coffee","Urban"
4060,"Coffee","Urban"
4061,"Coffee","Urban"
4062,"Coffee","Urban"
4063,"Coffee","Urban"
4064,"Tea","Urban"
4065,"Tea","Rural"
4066,"Tea","Rural"
4067,"Coffee","Rural"
4068,"Tea","Urban"
4069,"Coffee","Urban"
4070,"Coffee","Urban"
4071,"Coffee","Urban"
4072,"Coffee","Rural"
4073,"Tea","Urban"
4074,"Coffee","Urban"
4075,"Tea","Rural"
4076,"Coffee","Rural"
4077,"Tea","Rural"
4078,"Coffee","Rural"
4079,"Tea","Urban"
4080,"Tea","Rural"
4081,"Coffee","Urban"
4082,"Coffee","Urban"
4083,"Tea","Rural"
4084,"Tea","Rural"
4085,"Tea","Urban"
4086,"Coffee","Rural"
4087,"Tea","Urban"
4088,"Tea","Rural"
4089,"Coffee","Rural"
4090,"Tea","Rural"
4091,"Tea","Urban"
4092,"Coffee","Urban"
4093,"Coffee","Urban"
4094,"Coffee","Urban"
4095,"Coffee","Urban"
4096,"Coffee","Urban"
4097,"Tea","Urban"
4098,"Coffee","Rural"
4099,"Coffee","Urban"
4100,"Coffee","Urban"
4101,"Coffee","Urban"
4102,"Tea","Urban"
4103,"Tea","Urban"
4104,"Tea","Rural"
4105,"Coffee","Rural"
4106,"Tea","Urban"
4107,"Coffee","Rural"
4108,"Coffee","Rural"
4109,"Coffee","Urban"
4110,"Tea","Rural"
4111,"Coffee","Rural"
4112,"Coffee","Urban"
4113,"Coffee","Urban"
4114,"Tea","Urban"
4115,"Tea","Rural"
4116,"Coffee","Urban"
4117,"Coffee","Urban"
4118,"Coffee","Urban"
4119,"Coffee","Urban"
4120,"Tea","Rural"
4121,"Coffee","Rural"
4122,"Tea","Rural"
4123,"Tea","Urban"
4124,"Coffee","Urban"
4125,"Coffee","Rural"
4126,"Tea","Rural"
4127,"Coffee","Rural"
4128,"Tea","Rural"
4129,"Coffee","Urban"
4130,"Coffee","Urban"
4131,"Coffee","Urban"
4132,"Tea","Urban"
4133,"Coffee","Urban"
4134,"Coffee","Rural"
4135,"Tea","Rural"
4136,"Tea","Urban"
4137,"Coffee","Urban"
4138,"Coffee","Urban"
4139,"Coffee","Urban"
4140,"Coffee","Rural"
4141,"Coffee","Rural"
4142,"Coffee","Rural"
4143,"Tea","Urban"
4144,"Coffee","Urban"
4145,"Coffee","Urban"
4146,"Tea","Rural"
4147,"Coffee","Urban"
4148,"Coffee","Urban"
4149,"Tea","Urban"
4150,"Coffee","Urban"
4151,"Coffee","Urban"
4152,"Coffee","Urban"
4153,"Coffee","Rural"
4154,"Coffee","Rural"
4155,"Coffee","Urban"
4156,"Coffee","Urban"
4157,"Tea","Urban"
4158,"Tea","Rural"
4159,"Tea","Urban"
4160,"Coffee","Rural"
4161,"Tea","Urban"
4162,"Coffee","Urban"
4163,"Tea","Urban"
4164,"Tea","Urban"
4165,"Coffee","Urban"
4166,"Coffee","Urban"
4167,"Coffee","Urban"
4168,"Coffee","Urban"
4169,"Tea","Urban"
4170,"Coffee","Rural"
4171,"Coffee","Urban"
4172,"Coffee","Rural"
4173,"Coffee","Urban"
4174,"Tea","Urban"
4175,"Tea","Urban"
4176,"Tea","Rural"
4177,"Coffee","Urban"
4178,"Tea","Urban"
4179,"Coffee","Urban"
4180,"Coffee","Urban"
4181,"Tea","Rural"
4182,"Tea","Rural"
